semantic_key,dataset,hop,task_type,classification,nl_question_byte_identical,nl_context_byte_identical,fs_query_byte_identical,fs_context_byte_identical,gold_answer_byte_identical
sem-v1.1-b34ca11a1405031eb01433fc191aa9c3000c8716fc447fafbf803894616eee36,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b3560a55fd306ad0d45f7a2a65493a15d2129fe454c0a20a1591977046d2eb44,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b39c50404b0974d0499be5c9c59bf2142ce03ac4bd4e6da6cea828770d99402c,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b3c72b1e7077d523ee2591cbf51a618f29adc1b1c6a586bb30c81e2acf83dfb7,OWL2Bench,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-b3cc145be31dc9591cb179b8b749246d13bae000c088a6dc951a854932b5927c,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b3ce9e2da5f3269191cf430f56cf8992754a3f711078bd3c9db8bff46d6d8100,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-b3d5d6d40f2f0cbb3a24621b1b368d872518bd80f5ae601154151a7a8b2740af,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b3eb711d243bf2502aa1e10f027a8481dcdf6af4b30aa9cf2ef0499bf40414a0,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-b40da9c865353869d35d0f75bceb0aa0e4904d72450c2eea481922dc3a23cdbb,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b428e8640e83bd5a4f023f4b8ee6947884fae98e472e1d41a468e1695405d40e,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b43431207ca0e9982f16721000059095e6935429a527e911048500b7bff8c842,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b454b9cb6d8eb90938d97be0351e648511ef739e45b79cf57ce70955b03b3752,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b45c7133293830dfe55ac96c047b6aba43781fe4568f47935b7fca4731930e90,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b46cb9afb0240dd70644c1123d4c510827a09c7c2326ac6a2b681fba4916884e,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b47929f6bc766edf4d4272d066a8bae04dcceddfb92ab4bf5a6f1b1a787d3805,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-b47eedec75308fd81552dab321c05ce553e905464823807316c4837029c08cdc,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b48a126e304cc11b1a4ee3fb37d4cdccc372fff5b13346e6e961589990cc5831,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b48bfc32ff0ab745d529ef002605d6412db634ff1a4f0758ce74cba2388eda96,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b48dfef554a1a9fefb87eca5150ee1e21f9e171b31b227fa8a2d8a96ec91d3f0,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b4b31394892531dba214642d1be18812bcd23c42d09d2150329835dff7978a5f,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b525b7db6f438a2033c7e55b4bbd4e9a053ec2ba5cdcd764c9006c24d95d9f0b,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b539260c230f7f6ed7fecaa627dd949a6cdd3c92e4d86979912401f73c698e51,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-b54001a7e01a2f2bfc0dc871cf24159913c4eda09a7cf33237cc1f2d5daecf66,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b55481ca6dba8a6ed7dfb8f6ba78ce0cdc1beb4f708cebb4ff2e5a69faa52a85,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b56afa12d4fbb2056b1d6cda3bafd5af83e9a4efb8a2a2d5ff8d7d956d8eb410,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b5744f966b9aabf9d3141a6e4840cb1561ca801b2a3d8362f284c7a232f758eb,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-b591bdd0ecac5c2090794eba46d2316eb1ef461a629894b9739297204d3daffe,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b5aa1bb29a6066b5d0dc980f9896e79dfe4aa3324dd3db9a06780f0667ab075c,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-b5cd0994d2ca57694fe0bcdf9510fc16bc32a3eee43efc636d179204b67c1803,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b5d30669cfa15944ec0fac4104211d4a7a1257ffaf0b2ac9fb6101b835390b19,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b5d4dc8860907161c7d29d5b5d1d9a06197a5cf2fa65a63bc0d68ea02fb1bd0d,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-b62469b36a5aeafca450847b4ae9130bb5bac84e6d5d3c5e28aa76abef323149,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b639b3cae404d03047fc67006b44645add02d3a5db646172696c2349c4de62c2,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b63c8d2cc011dfbdac5782ceaa964473986032bae4eb95f2de9e516b88e92ea0,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b64280e4a93cb6ebc9ddf7aa50df100374cf56abea8124e44ba2d9b6137f05dc,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b647c9500d3710f7964443e1ea5d44f5d671282eedc5533b467609fd75e6488b,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b648da59930ac59523486d4fe10828a9c8d8e074ee04d44af063fba38ab57ec5,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b6497c0e7d672f9dc9794d005cad75ba35267b089ece032969d8ab26792f2897,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-b64f0e41bde811ef67cedacf12fbf01e93fbda23a579dfb0d2711a6435b54f98,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b6540b7bddda4ee00da2ec6afdbf9ee628676511735f637723025d6f0ebcab14,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b65e0b4a8955fce8f3a530666b1bc72b2897126556531a6ed72e735d1b1d40c6,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b6616ac1f926054642a09fe3167e81df5b06d9c858d8e040cee1f34f5a97bb42,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-b66793c8839403ee353d4332b044d982dbce508e051778d9583acba79b3d9753,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b66dd64d03f1359943223481f8eefb1e4f36e1d8f2ae20ffdd533e779d64ab17,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-b68cce2b942cf5e6244f813d557974771a16bd9be6db48322e578f2005dbc5e9,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b69e39eba05f00b1c7b94d8d38c196c7c161276e3db63fd50ab3d98b3939c24f,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b6bdb6155186e49c459f5d920cf2c814eafcdd62849b3ee6539b138d58eeca70,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b6bfb338a6afdff294ed9e37d6c6a4a0ac4c2df956adfc7ae9ccdbaad18c24b3,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b6cf312f1ddc721fdaaa7eb45f3cadb50bf23a5f5d92cf3ec3e8fd4c009980ab,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b6ea3e269d61b534987d24383603b870de343602eef5016897552b3b328b84b9,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-b6f35c450164974a7baa19ced34aaf95f7056054db1ab73d9c232a8fda5dec1e,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b6fa00f32a64a788890b0a22b59b8c6741f8daf9e0817b00c0b86b6412e70712,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b707d06aa5585c5c7ec9ed4da84a08f1afd14ad31e8a9aee23dd78a176f3f336,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b70d483cce09919eae71f7bfe82fee194b8e04271a1b5edcbf03e6b05fdb6d74,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b71c3e8c8dcdd4992ceb43acb6e11da2ceb9dd4f1b6c198f6cc67c7b993d8e34,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b71cdf65d0306758c3fe80cbba54a3228c7070f62deddcfcb0261ea901220379,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b7419c328f644118319c28db90a98e660a6f73bc2ed3d4c5ff95dca8a1cb541c,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b74b98f94f38670cb1598cec241b57a7a805551a5076a680b798d9a7a20667ea,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b75eb6ac1a7914798740c3cb6c088f15aa35e02e280531d8dd5488c3507c15fe,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b761feb56af310bb2d4b021c03f62d25af5f495a0394017613f4a6291e9b486e,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b7643b6bd3f5b3f2275b214a106c6465ce1bd10e95a0faef16d41fbdbb716e72,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-b76b3b5658145f9f2eaec312ac3debdcda9ea8c328b32318a975fd20d7623978,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b77be377b514fd209d63f5b85040082d53964e9a13075fc6687f3bbd5a214d1f,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-b79e05a64b2f36399aad4e736240ee1aadc217f99954e89362242d8b8df7b7c4,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b7a625a0e2a37b87851b5003330a2dbe00fc9168fccc94d7a2e2f211bf299493,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b7d2ac569bf9786b617a3b0b14fc57af78fb5521c229d886115d6e206a6b41b3,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b7e6d56978304f0aa67e3787d7b44b12bccecf282a99790e0b3ecb802f135357,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b814948c018060f39984446a50f1f385cd2ed9fc19f9555cc3a2569854f94536,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-b819db5ebf6e956ffea1d10ac3b71bfeb2dffd36fac19aa0aab69a0f3023ff1d,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-b82524e760c71e7d5ef9c44a81601e646fcc8c1c274ccb2e7b8d08df48e20c1f,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b847516b1d48d95a0199b3589d0c0e43f5f116fc421d4755891b82d725090271,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b851e4e4fc9a4bdddeda8dcff36352fbd76193be22072eb2a22daf246cb94fa2,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b86096b7df794d998a65421b93856719184802799428397651a9dba9e9ec95c3,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b86795de5fc1985aab45503f395a1fc61d7c530eee94a7be3f2f657fa01a76bc,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b8707519f2ab8c8a6ba40a80d06f096e6617425af3f5cc0232f4798422258d20,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-b8a28a59a3100c30d8e1fbd2239665b3b7813ab44aae3739122a9d09db1b5058,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b8a5c5809b2f26aa987f6bfc46eba2a0b4df5cf8dddc4a6a5d3397370e3f8e98,OWL2Bench,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-b8c6487e7a5dcb9c672e049e2b28d65be1a44e51d310cbf0ffa6f09f069b96fd,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b8d0673dff6ba07e119bacde122515e914aa6d63ce286fbd2c76bf73284bf08a,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b8d48d48d29c872d1738dbafc35046e876f162b73024eb38eddc72c3fb065037,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b901cb25a476d1633f83ba31b62340a34d80d214251f1f3ca35acb8e85027257,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b91fac8d304870daedb5f8c8df0ef54d1de2ce7b1807a75b00b9ed792b4ded2f,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b93083261eab00e388d490bb23ec5321fcdfafa74460182e96a1313ea4f8490f,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-b944d888fa53032980967f777f63e61d0e5018a356b4a834ccd688c4f458ebbe,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-b981d4f812286d436cc21ec0ce02980e9f20aa7502571efed8758f0abdefbde3,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-b9bd00ee1b26a76149b536b82b63b8c6111b850ed457c128ea40886c971f5563,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-b9dc610f695e228f1a7352a76190817a581c5c2baf4f13e62232249644649829,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b9eb698c08e42aca5a44e23f95935b6d53712fd341962c0005f2d34a5958027a,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-b9f563ef69d339013129fd0790a8be1fb1a30be73f5258666de7101adb6a5192,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-ba5bc9712528c3bd1edb3ffbbc37d0d4e0b188b2960132b2529d55970d0c5569,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-ba9a5775174052e59410131bf6576fb99e9818c01dfa4ea6c5dd8dc3c5fce13d,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-ba9de0484bf7de8b4509f35222290819f79761f4d5c13e55f0f60314ed4a8dab,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-bab73d4f644615b15a7cad0fde8b3f19e6eefde181abd8959f8f470f5cc0607b,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-bad82a0af85658c63648cee477f5b0cd637479ee68427a2d5d63d8a1a0340117,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-bade00c9d2bf03d888f5b4d25d52634c21b676cbbdab510150240e4caa1666d6,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-badf0533e37df858b24e5c529456596569b41d2b89745f870ce23d85e0c57f50,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-baef62a4d25c97aa3f3d4156ccbe3bc880a392e3c280d6ed25587908ddff34d1,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-bb04f41599bbf92fb5c660236d2566ca1e17ce8b86d8ca38664bfa5323a5998f,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-bb1f8b0489b016480385f95291f005c81931fe9d612eb1919b6dc948cff3773b,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-bb7e62c618327c9ff4f12b9a61ea4a63511ca14e0f254ced708c93ea74e3075b,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-bb84e726b806e0cb9cab6a5f30575eb21a6b2b8b21b041a06654f2d6af62d18d,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-bba532553507c7266af4dfc38f302aea277e04a025b6b64efc8fe77118d06ff7,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-bbd6edeb9595fe0709a7a65b8e23a5c3e5bd06898ec53bc4a5b8b6bfd29429f4,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-bbe103e8c7833ea6d0eb13a6bcb75522920c660783e032563aa83bcb6714bc10,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-bbf827c59025c6c5cbc79ea3b1e6a118a751f245e57e00076cd4c151adc25c0d,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-bbf8aa5f722ce1143a03f8e36ea3928d3dc100b1d8ddf5e7f0caef95bddb65a7,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-bbf8badca2475350d77b8bb4182b59604dcacab07d369249645f6bab59d8462d,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-bc2d7759af705d572bb56be7fb34d9579fdaa5868c40104beb9dd7c26176bad7,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-bc56351869462b84f774377d79da9fab99ed7fb34380652ec44248ef12178b41,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-bc8fc852a0923104bf8a827ed74058831d64a86190597454194d78cd0092cc40,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-bd202862400653e9f5de21a0f00771d44a7d0f6280b616779854bbba7f7dcea6,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-bd216e5a2eb1dc8b7c09c2feb7258df7e64dd08ac21116810b31e95d96ed8ec3,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-bda9ddd295e1a4607d631946a19b102b704b45ced0d12aefbace611d5e67fc9a,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-bdac3a238aca0bafba4e82b9aab0c69db5d687ba0582a853c35680a87d354588,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-be06cb473bbf71bfd8a35b30151c1d4db3d5ffe193388d8978f1eb34366989db,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-be2d7db9a6fdfb3dcb2139894854a8199dc573a4dd9dc6bd7e410c712e828bbb,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-be34eb7f62a5c20910cdc947e8cdcd9965b955f59af6dcb8be2d720216b8722b,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-be3a57361bbc015d734145f50b142a536d50e1e10c9dc73c45cb0ce841328a68,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-be4410f4f80342aff978c09207625a5e6d999e3ae984f83d04caf1a92dabf90c,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-be71750fc58b7f70f9f65de852a2b16e7b87cc5e0df4b370bad05b9331f51924,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-be87ec53d6156ef7f0508fd07f7e309183c9102789e4c1c3025583a55d54c76f,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-be8a2120a78bf382ce0c7feb7325af7fbe352f681859c58faa8e2fd41e3270b8,OWL2Bench,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-be919916f050ec201ff01461101a503093ad59e34ccff7854a52cf5b775c58e6,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-bea22e08353ffa3a89bf550354be75c9da8194a46b3d4146b9da4ffe2bddd5c4,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-bec00b4a6e22fba3c62295533e761e25fa3136e386a600dd909ab539dc744174,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-bec245bb48e6a0aa9898e5c41d6806695f58f66893638b65106c8f7c33989bde,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-becdedf5b9193fefec7e9b754d58ff5ca6d04347066a60744ae549cb3835fd24,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-bf142ea439cef6f929da45f7f1797df0a8ba5f2897b571145e9d16952f834834,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-bf244d2a33359c4502ba8049472f61dbf2a3417f2229901eaa86e5729dc6c644,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-bf4f77a1b829d0bc467eb0c07933c347891eb64b0971d13e19c96075ebb25830,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-bf967e6f40ed9a6196f72a983f9e41431982a21aedd3bc101c5a47d914b5faf4,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-bfa324cc2f02f81d66f64d6104ebad5d4bca1c6ba22d45386bdd4c534e9c5ede,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-bfa6fe1cb905f48959d069e8ad2dd67d38ade75ea84b6d0eaa2f0a9680ff3a16,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-bfb391e223bb03518005e73cf2489762008ca3b0b73087fbb3848bc15f638ef9,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-bfbda2e4293e280063fd38ffde60b1ccc35786195660e48ebd2116ac88122caa,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-bfc65d6f3976ef8b2c455a244fd3d520e6a520d5c9fdd8f2385ee410df28e2d8,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-bfdfa0297c3cf372efb70d5a7e8cf07ff88382803144409139a5fb4aaea07a4b,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-bfe101b8fdcdd6e24c9d07f32874cc2b28a7f171d17f4131469bbc1900adbb2a,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-bfee06e31bd0b9f352774275ec6514c65500afd43a970edace4281af20a08289,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-bfef156125931b62e605579c89df8ec7900a79768b0129ad1130fd6e469b096e,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-bff3af03e410e4f3cb02fa009496ef4bd42cb21ff63fa3eab829dd4d0a5853b3,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-c001052e8a35e3a2ce05f918afb8aab7667a40ddd7ee652768a8472932686f57,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-c02a66c9426eec4966af37b537c30c5d9bdfe4f912aad73cfefefc7e45c18e05,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-c02a8585b6a42d38098db547a118af384cbdd03e2006f08065a415c8d50e8a96,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-c04e42842178767fd57bb024c8f9ed87bf285582782b4b137832f8b0a8e8e926,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-c05ff31cded250ffd78a023339487fc1b67cee52f17426d19610f9d90d088e5c,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-c0ae0778569bbe46969a0311a47b46510e89c519603f315b28e2769e1e7a17db,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-c0f6c391324c079dd4bfbecadb7062e3c9f5e2c44ea26d5dd8bfb2c59a3781fc,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-c10a284c84da4591b123f962bbbfa4c962cd704bfcf1fefea6c3bbaaa129e5ff,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-c117c658b3c314385dba89425ab1cd962bc4bbcfc8a0bbaecad21620fb0aee88,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-c117e8bda3e3c4dd525a107277961d24c5592855c65e1a5ba8cb3a466a4370f2,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-c11ceb6b1dcc5f6d90e31c8e7f8f1fb53f9b025a09eceb4b945b1c6e720ade00,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-c11f9a92de3ee9984cdd191628421c703bea9add229c6de4b4b5e0ed117cd9d4,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-c12a1fc9d6d671d1e49bfc044d0bb78b4dac3c03ca3a92772e5d43da13d5ccc5,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-c135eae5036f14350bdf8296518cedb31bd3f64e083113697673582edca08485,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-c137496efebed7d0d07de15d3bfebd002ee9e6a7292d57ce4606db889855526a,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-c154eaeb5a6939a0a3c747d6e4e6780ceed7f7c6a70ae264a0eebf28a2310100,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-c15e208bb420431b22e3dd034e600ae6857ec5d0bac71db5b04d0f7957743697,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-c165ba902da157946698de37d1dcd738c29d62054c7c361e5df495badbbfe50f,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-c17992725dc14d5cc2b5cd9739b37b7ba1dc6fe96e6073287e43f52e23b66524,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-c1904918c7724b8de64583c1b202628db69f36d0b306642128d5cb47b37cd018,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-c1a55b983244693fc210ee31289393d80f76572313a43834fda0b646530fa004,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-c1ebd13f564fb4243ecf183b39a072046b41356cda366c03eb375b67b664046a,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-c1fef63bcab2673801c78e6ac7b84bc9b6303c5634e9d4b5a83d200c28992b86,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-c21395cb7c4f5d4e29d213453ac8255f64b3aea706f0e5af8fd84187e1267a4c,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-c22356d9b4dfe7e41fd4b693f245665fbbe82f1582162d8ceae331bdd564e481,OWL2Bench,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-c229235371c861ea923d50e449241f7379fecca77d4ee283462db63c8cf1eb07,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-c22d716cd9d1fc42fad1b197fb43ecd60758b04f2cf5e8ba8003fce3f1b21561,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-c2351a76b13db8566d2b4d578f8c7808d34d8a7fd16585df226be6f43c15701f,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-c240225685c5d21e49613b82ee9de9b084863a176a2dd773ae12f889eb6da4cb,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-c24bd234aa265a55a699d4358dc2dddbb7979a6b8b1462a74e431544c511bbc6,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-c24e2c4095ec86437fbbc4c3f34c008d9e77a643a71fef71500aaeba1dabb60a,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-c256763855f38ac90348d4a4915a6d53caef50e8bce8d2b9508473735e79289d,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-c26670db308494aa3643cbec4d527e9e1f8eff5da49918c6ebe1d9c10e642438,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
