dataset,hop,task_type,sampling_group_key,raw_complexity,complexity_bin,abox_size,abox_bin,sampling_mode,selected
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_Fiorentina_241"",""http://www.example.com/genealogy.owl#Fiorentina_241"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,7,7,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_Fiorentina_241"",""http://www.example.com/genealogy.owl#Fiorentina_241"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,7,7,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_Fiorentina_241"",""http://www.example.com/genealogy.owl#Fiorentina_241"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,7,7,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_Fiorentina_84"",""http://www.example.com/genealogy.owl#Fiorentina_84"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,7,7,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_Fiorentina_84"",""http://www.example.com/genealogy.owl#Fiorentina_84"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,7,7,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_Fiorentina_84"",""http://www.example.com/genealogy.owl#Fiorentina_84"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,7,7,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_Fiorentina_99"",""http://www.example.com/genealogy.owl#Fiorentina_99"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,7,7,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_Fiorentina_99"",""http://www.example.com/genealogy.owl#Fiorentina_99"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,7,7,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_Fiorentina_99"",""http://www.example.com/genealogy.owl#Fiorentina_99"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,7,7,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_127"",""http://www.example.com/genealogy.owl#FourSeasons_127"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_127"",""http://www.example.com/genealogy.owl#FourSeasons_127"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_127"",""http://www.example.com/genealogy.owl#FourSeasons_127"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_146"",""http://www.example.com/genealogy.owl#FourSeasons_146"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,8,9,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_146"",""http://www.example.com/genealogy.owl#FourSeasons_146"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_146"",""http://www.example.com/genealogy.owl#FourSeasons_146"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,8,9,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_171"",""http://www.example.com/genealogy.owl#FourSeasons_171"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,8,9,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_171"",""http://www.example.com/genealogy.owl#FourSeasons_171"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_171"",""http://www.example.com/genealogy.owl#FourSeasons_171"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_174"",""http://www.example.com/genealogy.owl#FourSeasons_174"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_174"",""http://www.example.com/genealogy.owl#FourSeasons_174"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,8,9,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_174"",""http://www.example.com/genealogy.owl#FourSeasons_174"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_182"",""http://www.example.com/genealogy.owl#FourSeasons_182"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_182"",""http://www.example.com/genealogy.owl#FourSeasons_182"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_182"",""http://www.example.com/genealogy.owl#FourSeasons_182"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_188"",""http://www.example.com/genealogy.owl#FourSeasons_188"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_188"",""http://www.example.com/genealogy.owl#FourSeasons_188"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_188"",""http://www.example.com/genealogy.owl#FourSeasons_188"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_190"",""http://www.example.com/genealogy.owl#FourSeasons_190"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,8,9,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_190"",""http://www.example.com/genealogy.owl#FourSeasons_190"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_190"",""http://www.example.com/genealogy.owl#FourSeasons_190"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_233"",""http://www.example.com/genealogy.owl#FourSeasons_233"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_233"",""http://www.example.com/genealogy.owl#FourSeasons_233"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_233"",""http://www.example.com/genealogy.owl#FourSeasons_233"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,8,9,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_235"",""http://www.example.com/genealogy.owl#FourSeasons_235"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_235"",""http://www.example.com/genealogy.owl#FourSeasons_235"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_235"",""http://www.example.com/genealogy.owl#FourSeasons_235"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_56"",""http://www.example.com/genealogy.owl#FourSeasons_56"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_56"",""http://www.example.com/genealogy.owl#FourSeasons_56"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_56"",""http://www.example.com/genealogy.owl#FourSeasons_56"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_62"",""http://www.example.com/genealogy.owl#FourSeasons_62"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,8,9,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_62"",""http://www.example.com/genealogy.owl#FourSeasons_62"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_62"",""http://www.example.com/genealogy.owl#FourSeasons_62"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,8,9,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_88"",""http://www.example.com/genealogy.owl#FourSeasons_88"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_88"",""http://www.example.com/genealogy.owl#FourSeasons_88"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_88"",""http://www.example.com/genealogy.owl#FourSeasons_88"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_89"",""http://www.example.com/genealogy.owl#FourSeasons_89"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_89"",""http://www.example.com/genealogy.owl#FourSeasons_89"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,8,9,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_89"",""http://www.example.com/genealogy.owl#FourSeasons_89"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_9"",""http://www.example.com/genealogy.owl#FourSeasons_9"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_9"",""http://www.example.com/genealogy.owl#FourSeasons_9"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_9"",""http://www.example.com/genealogy.owl#FourSeasons_9"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_90"",""http://www.example.com/genealogy.owl#FourSeasons_90"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,8,9,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_90"",""http://www.example.com/genealogy.owl#FourSeasons_90"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,8,9,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FourSeasons_90"",""http://www.example.com/genealogy.owl#FourSeasons_90"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,8,9,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_114"",""http://www.example.com/genealogy.owl#FruttiDiMare_114"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,4,1,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_114"",""http://www.example.com/genealogy.owl#FruttiDiMare_114"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_114"",""http://www.example.com/genealogy.owl#FruttiDiMare_114"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,4,1,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_128"",""http://www.example.com/genealogy.owl#FruttiDiMare_128"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_128"",""http://www.example.com/genealogy.owl#FruttiDiMare_128"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,4,1,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_128"",""http://www.example.com/genealogy.owl#FruttiDiMare_128"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_160"",""http://www.example.com/genealogy.owl#FruttiDiMare_160"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_160"",""http://www.example.com/genealogy.owl#FruttiDiMare_160"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_160"",""http://www.example.com/genealogy.owl#FruttiDiMare_160"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_163"",""http://www.example.com/genealogy.owl#FruttiDiMare_163"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,4,1,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_163"",""http://www.example.com/genealogy.owl#FruttiDiMare_163"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,4,1,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_163"",""http://www.example.com/genealogy.owl#FruttiDiMare_163"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_207"",""http://www.example.com/genealogy.owl#FruttiDiMare_207"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_207"",""http://www.example.com/genealogy.owl#FruttiDiMare_207"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_207"",""http://www.example.com/genealogy.owl#FruttiDiMare_207"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_214"",""http://www.example.com/genealogy.owl#FruttiDiMare_214"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_214"",""http://www.example.com/genealogy.owl#FruttiDiMare_214"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,4,1,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_214"",""http://www.example.com/genealogy.owl#FruttiDiMare_214"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_240"",""http://www.example.com/genealogy.owl#FruttiDiMare_240"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_240"",""http://www.example.com/genealogy.owl#FruttiDiMare_240"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_240"",""http://www.example.com/genealogy.owl#FruttiDiMare_240"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_244"",""http://www.example.com/genealogy.owl#FruttiDiMare_244"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_244"",""http://www.example.com/genealogy.owl#FruttiDiMare_244"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_244"",""http://www.example.com/genealogy.owl#FruttiDiMare_244"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_26"",""http://www.example.com/genealogy.owl#FruttiDiMare_26"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_26"",""http://www.example.com/genealogy.owl#FruttiDiMare_26"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_26"",""http://www.example.com/genealogy.owl#FruttiDiMare_26"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_28"",""http://www.example.com/genealogy.owl#FruttiDiMare_28"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_28"",""http://www.example.com/genealogy.owl#FruttiDiMare_28"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_28"",""http://www.example.com/genealogy.owl#FruttiDiMare_28"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_32"",""http://www.example.com/genealogy.owl#FruttiDiMare_32"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_32"",""http://www.example.com/genealogy.owl#FruttiDiMare_32"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_32"",""http://www.example.com/genealogy.owl#FruttiDiMare_32"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_37"",""http://www.example.com/genealogy.owl#FruttiDiMare_37"",""http://www.example.com/genealogy.owl#hasIngredient""]",2,Medium,4,1,normal-stratified,False
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_37"",""http://www.example.com/genealogy.owl#FruttiDiMare_37"",""http://www.example.com/genealogy.owl#hasTopping""]",1,Low,4,1,normal-stratified,True
Pizza250,1hop,BQA,"[""BQA"",""Pizza250"",""1hop"",""NamedPizza_FruttiDiMare_37"",""http://www.example.com/genealogy.owl#FruttiDiMare_37"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",3,High,4,1,normal-stratified,False
