input_hash,representation,classification,classification_label,rationale,row_count,task_ids,datasets,hops,task_groups,semantic_keys,formal_queries,gold_answer,aggregate_weighting_effect
f1e694ef0b436656616dcc44d3952a53946a92f54b6e3b9cee7f74e20d9dd82f,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,5,4646;4649;5856;5857;5862,Pizza100;Pizza250,2hop,OEQA,sem-v1.1-5e93ac7dc851708937614c27d14f9a73e5bfb100896dce977d505231ba4bba80;sem-v1.1-48adf78157d63941221047f6cd43b15f0d8c3acac362c6ba2860674c3afe922c;sem-v1.1-ff3294a88d09e13c0f928712f41b0ee62d951b1c7a20f1a6fb7d95b15e7f3c89;sem-v1.1-cbc99996f835035c4e32fdfdadf832aaa857bd49d453f1f47a14731661f66582;sem-v1.1-c612ed0b117c497323fe2f687e1d382bdd273d2e6baebe90888c0472ebd6e93b,"[""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_33> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_93> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_240> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_244> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_38> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }""]",DomainConcept; Food; Pizza,counts the identical evaluated input 5 times in per-row aggregate evaluation
f28de714e6da1957b70ae9d3cddc1620e68520722f4a12c33206ee16e46dedab,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,7,4299;4303;4309;4313;4315;5416;5418,Pizza100;Pizza250,2hop,BQA,sem-v1.1-b038d645be942aa353591f2441c88a6cc1babf8cdff8e1497fded5abbe8494dd;sem-v1.1-171855d310da84cde4a68dc8e9e2d0269b21721437dbf71aa8de23aefc584968;sem-v1.1-ad9515d38af007f91ac00e94142f3f8b751fd119582237f35729c527aac8216d;sem-v1.1-7dcd37f45504ad48744b28893f444b3eaecc3e66cc3dda2e378fad7d58d3ee38;sem-v1.1-c71c66edc8d25c57433730decd7ce40fbdfd193463a1bba8187923bf3794d73f;sem-v1.1-214df0e9015ba7ea41aa5f3b9b9f5a97737f158198be124d7adab7da76a79d5d;sem-v1.1-2bbd6fb480248938d44892906fea93fee34ed849ccff24c8ed01457b2e50fd0b,"[""ASK WHERE { <http://www.example.com/genealogy.owl#American_28> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#American_43> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#American_7> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#American_83> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#American_88> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#American_158> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#American_2> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }""]",TRUE,counts the identical evaluated input 7 times in per-row aggregate evaluation
f2a0960e3d302f79abd54e215c128318182dd40a9caab9d00b03643b782cdd43,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,7,4242;4244;5348;5349;5352;5353;5355,Pizza100;Pizza250,1hop,OEQA,sem-v1.1-66ae9ab59ea94b232eb1f5500cf336d70810fcb4a85b6230e026d9ffd42136fe;sem-v1.1-9706850b4b969fbc0b81518e1896b1ddaf95b560618b61656b459bb5042d4d9c;sem-v1.1-62e3ee01265960eccbeb3adaeda3aadf93c48e5fc16cd6ec3c077af1860cf281;sem-v1.1-28c8912f267f7c92dfcca37d236def308c001d8ecafe4d54e01f91dc20c2fe42;sem-v1.1-2b260eb4ff731231d090a34904c62609e88fb0edbcbc62915833151ad2be3ad8;sem-v1.1-6eea4f1c6939a559fc6ac374c8ee6a12d5db6bc93170ff78beefb7ee8ac5d423;sem-v1.1-12fac8a38e5dfda03a4b558ce271204c442dd4207ea0dfbf1ff801914a52391d,"[""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Soho_35> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Soho_50> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Soho_134> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Soho_204> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Soho_54> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Soho_67> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Soho_87> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }""]",DomainConcept; Food; Pizza,counts the identical evaluated input 7 times in per-row aggregate evaluation
f35593fb3caa8c4b795ec7be57f05c9d013d645b407316dd70928cb591bdef2a,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,3,4690;5902;5908,Pizza100;Pizza250,2hop,OEQA,sem-v1.1-2e9e4d0efb98957a34567ec2baa98c55ba877a142a11d6edb22ac7da8418793f;sem-v1.1-cc133a7ceaf65d394c0a82c82269761d00604f08f48d0edb4b79afd19d66d49a;sem-v1.1-5588244aded215ff12b7e79a6848b3346ca42d74eb0dc60e0a7770ae8d41c585,"[""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Parmense_77> <http://www.example.com/genealogy.owl#hasIngredient> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Parmense_129> <http://www.example.com/genealogy.owl#hasIngredient> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Parmense_76> <http://www.example.com/genealogy.owl#hasIngredient> ?x }""]",AsparagusTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; ParmesanTopping_dynamic_1; TomatoTopping_dynamic_1,counts the identical evaluated input 3 times in per-row aggregate evaluation
f3989c3b3df33113a330ffd7f5f64b8c44dbdf4b8e633aaf807f59c646fd53fe,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,7,4028;4034;5068;5072;5074;5082;5088,Pizza100;Pizza250,1hop,BQA,sem-v1.1-7fb188a379dbd7c6bd8bc83bf3fc845fcb7e008821d382b7d85dabef88249ae3;sem-v1.1-488a9b8a23bf7a6990aeeead367c6325310642071e98c6362de7ac4866eaca66;sem-v1.1-9e1f6d26fa9dcdf7767f5f61a8ed62e3f9ff858a136afa032104fb2fd5a69577;sem-v1.1-e1bd28087b59299f9287a65459a69c7e845e05c82c88398586d640342aa1a4f3;sem-v1.1-533d4fbeeb819c02bbcca9eafe6a45ee84239a01f994705bd6f3f9c10a0fc146;sem-v1.1-c7dd00681c4c78639803c95100eaf299d39c3911d37fb4550e55076a46bf8024;sem-v1.1-70869fd024876aa0530e2474d60eb0964938db09c48508f55ed9ef8841c65662,"[""ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_47> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Siciliana_47> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_54> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Siciliana_54> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_109> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Siciliana_109> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_113> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Siciliana_113> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_154> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Siciliana_154> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_44> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Siciliana_44> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_52> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Siciliana_52> }""]",FALSE,counts the identical evaluated input 7 times in per-row aggregate evaluation
f4714e6582f2143336793ba9b9e651d46bdd51369251eaa2ef334b8f62e3c5d5,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,5,4181;5282;5284;5289;5290,Pizza100;Pizza250,1hop,OEQA,sem-v1.1-631052d91885d51046d08233863fbb46f66d63061f6f31d4aca736075138a1f4;sem-v1.1-71dd9e6e4d44eebcf7f84d6a64a19b51f9515af7a25ad4cb6ce8232c70ccbd7a;sem-v1.1-8247090ccef74bb76e739be201dac3581314ab92761d87972f7d034dbc0b0c63;sem-v1.1-55a36f28a462a427d45db7aaf17e06a7bc8e7d237e75a7b5b1ebbf4a1f9fd33e;sem-v1.1-abf7ea4fe376f9017950f6cfde67c46fb6a24970c559fafcd8a4f252d0ebe027,"[""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Napoletana_27> <http://www.example.com/genealogy.owl#hasIngredient> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Napoletana_102> <http://www.example.com/genealogy.owl#hasIngredient> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Napoletana_151> <http://www.example.com/genealogy.owl#hasIngredient> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Napoletana_203> <http://www.example.com/genealogy.owl#hasIngredient> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Napoletana_248> <http://www.example.com/genealogy.owl#hasIngredient> ?x }""]",AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,counts the identical evaluated input 5 times in per-row aggregate evaluation
f4e71ab4a293293fbff51b7f726d19f1e0bf09900ced84393df5b3bf8eb8c370,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,2,4245;5350,Pizza100;Pizza250,1hop,OEQA,sem-v1.1-b81b7df74770b67ee52792f53454600a735060fed43fc16e2c1fa2758b998807;sem-v1.1-3a91a08fccc3df1c6d1d1fe5301c99ef1391a19614696a9422ccdc8911997502,"[""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Soho_8> <http://www.example.com/genealogy.owl#hasTopping> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Soho_236> <http://www.example.com/genealogy.owl#hasTopping> ?x }""]",GarlicTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; ParmesanTopping_dynamic_1; RocketTopping_dynamic_1; TomatoTopping_dynamic_1,counts the identical evaluated input 2 times in per-row aggregate evaluation
f54a9f456867495f1e8d7e8bc55df741ee79b63a613e928cd597874cc9a247ee,FS,D,other,incidental cross-dataset duplicate with the same formal query and gold semantics; no evidence it was intentionally duplicated,2,4042;5108,Pizza100;Pizza250,1hop,BQA,sem-v1.1-c4300d35669336a1c0e05b5f2741a7fa091540d84c390431395a81db8c7a5f99;sem-v1.1-a3eaec914138895c6091d38981342185b147ee5092abe1a54a5873f631ecc6a7,"[""ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_98> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#SloppyGiuseppe_98> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_98> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#SloppyGiuseppe_98> }""]",FALSE,counts the identical evaluated input 2 times in per-row aggregate evaluation
f6d753cc24cd3d29dd5333843366aba33464264f54725ea666fa8024109b4f06,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,3,5640;5644;5650,Pizza250,2hop,BQA,sem-v1.1-67556ca1e12942285579c83d6adf5d0cb821b4d226dee0ce69ebc1c2c37cd9d3;sem-v1.1-c776944e6a1f6defaf49b6831903899f6faf66f511acd0bc48a0defc36f3a5de;sem-v1.1-4d933df920ed2ae72c3e1b78af1d06672a9bf723953f7b9306bbe05250bdd8aa,"[""ASK WHERE { <http://www.example.com/genealogy.owl#PolloAdAstra_205> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#PolloAdAstra_22> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#PolloAdAstra_91> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }""]",TRUE,counts the identical evaluated input 3 times in per-row aggregate evaluation
f7165608425abd5e712103b7418891c5682b0fcdc720c12d42a2cfbc5d87dd13,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,3,3873;4881;4889,Pizza100;Pizza250,1hop,BQA,sem-v1.1-e11ba92764b3c34b290e7cefd33657874a46438235d05a58166faa0fb5d43a1c;sem-v1.1-7f1da9e9cbb3772774cc6c27a2cdcd4d525619d5fcbc23ab7ca0f064e024c348;sem-v1.1-f4ef96fde17de50b8d2c4b87b7dfa97876ad4e9bbe9e6b94772bfee1062a41da,"[""ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_71> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_146> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_190> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }""]",TRUE,counts the identical evaluated input 3 times in per-row aggregate evaluation
f7933ea20cf39b229932ace99aa1dea2ae58539d3cd8a06e6d4aca4726ccbd7f,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,5,4675;4678;5884;5889;5891,Pizza100;Pizza250,2hop,OEQA,sem-v1.1-abe497ccd9342e2ba842ab8e599e8de41085457560c1768a7b916859c974cfaa;sem-v1.1-774e605c4b6294823e71597a844e4a4c556ecd070fbe2a54e6af4d5378a95745;sem-v1.1-dbfb13f42ed513186e4910ddd01789e73dd3fbc4e9509560cc82c1590db7b7ca;sem-v1.1-098ffa13370afcef4ad1214c5b583f901ec1e40e177312109786f5ae72fe4240;sem-v1.1-1287a8e64e47a4b40fc5a61c91ec0129503d70a2488d293e59f2dfb29918e9ee,"[""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_63> <http://www.example.com/genealogy.owl#hasIngredient> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_93> <http://www.example.com/genealogy.owl#hasIngredient> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_200> <http://www.example.com/genealogy.owl#hasIngredient> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_40> <http://www.example.com/genealogy.owl#hasIngredient> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_80> <http://www.example.com/genealogy.owl#hasIngredient> ?x }""]",MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; TomatoTopping_dynamic_1,counts the identical evaluated input 5 times in per-row aggregate evaluation
f7f6d5b14b9edb432547fdb853a8ac4ba3052098e35b2b723e6184ced132d9a1,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,3,4286;5389;5401,Pizza100;Pizza250,2hop,BQA,sem-v1.1-30393bf8eec868327bc2a2b4d2373b7e525b031fc167c998890c3e50723742c1;sem-v1.1-c46abccfb8ea2fd3b725d7e2d868e678495e7971a46a5af6f034081f203e67b8;sem-v1.1-dc0473fd689ad7415c81c2d05e5215849434249ea66c97a8a108533bed86b5dd,"[""ASK WHERE { <http://www.example.com/genealogy.owl#AmericanHot_72> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#AmericanHot_177> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#AmericanHot_50> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }""]",FALSE,counts the identical evaluated input 3 times in per-row aggregate evaluation
f80a70b10840996596aa0b1bff68382572d11faeab2303919d544ad441afa934,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,5,4599;4602;4607;4611;5807,Pizza100;Pizza250,2hop,OEQA,sem-v1.1-a35658071f30b549ca67dabde3828e7fd1864f612122f940d9f553bf312fc71b;sem-v1.1-8d38570dfad4a84525133a03823156bfd76d738bc9c7edaf45225e03151aac91;sem-v1.1-ae1c2dba5520d860cc2e17a94391255ff4a8544e88a6fd85e38b744aae047e09;sem-v1.1-927342dd2080a93bc8d8f1d0047edcf73346767fe21ac98f1485301624ee502d;sem-v1.1-8f4f1dbe4799cba9f6cc43d930cca30c4ab674654a6e251e17a87491c201410c,"[""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#American_2> <http://www.example.com/genealogy.owl#hasTopping> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#American_43> <http://www.example.com/genealogy.owl#hasTopping> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#American_55> <http://www.example.com/genealogy.owl#hasTopping> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#American_7> <http://www.example.com/genealogy.owl#hasTopping> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#American_215> <http://www.example.com/genealogy.owl#hasTopping> ?x }""]",MozzarellaTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1,counts the identical evaluated input 5 times in per-row aggregate evaluation
f83c0809536ab8e14ca253ca59ff6fc025533cc34c561cedf2a119003e3bcda8,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,6,4059;5111;5113;5115;5117;5133,Pizza100;Pizza250,1hop,BQA,sem-v1.1-8234acb3e04a52fcae89ba3957ce15b8e452df9c4c9c59f5b793358b12acef16;sem-v1.1-9cb883a118ab4d6f7136214fb0f2052fa9d228a6071b9621c69e37646080e8cf;sem-v1.1-73b8e120a1614f1187bdbe27788e74ab82448c3c3cce970699edcad1d1355f11;sem-v1.1-f7de25efc8eb6ce858d3a13b74e3ac56b2454d87bd6181443049998a292eefa9;sem-v1.1-fd349ccbb89c1ea7342a93f34765af0f3e711ed4507f3ec8a956734f7855a058;sem-v1.1-6dc3b8e9c77f102f1fe5e3965b30398bd5b4b3f37280863d8ac0e5dbc1e0fee2,"[""ASK WHERE { <http://www.example.com/genealogy.owl#Soho_8> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Soho_104> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Soho_105> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Soho_106> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Soho_134> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Soho_67> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }""]",TRUE,counts the identical evaluated input 6 times in per-row aggregate evaluation
f862277c788081da632a7027b790e14a44266e656721c76b170da9bc94e61584,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,4,4325;5430;5440;5442,Pizza100;Pizza250,2hop,BQA,sem-v1.1-4159a5a01916ebedbdf16d32b6416926fc240c308cd773db6444c1565a6043f5;sem-v1.1-8814c03eda8de53e5d90453136deb55a6a5c42ee78b6e78ff321268098c58d76;sem-v1.1-cbe81603297f5a2dce831ee8b6ff609d13ab52d285089090db1bcca3c97d081e;sem-v1.1-5a3dd8459ff4dd515dae6eac0d4f1e468cff7aa1456d727363d8e25b0afda47d,"[""ASK WHERE { <http://www.example.com/genealogy.owl#Cajun_84> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Cajun_138> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Cajun_198> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Cajun_229> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }""]",TRUE,counts the identical evaluated input 4 times in per-row aggregate evaluation
