task_id,representation,model,input_hash,source_path,source_file_sha256,source_legacy_task_id,source_response_column,response_sha256,parsed_answer,parsed_confidence,parse_status,provenance_status
6579,NL,Qwen3-30B-A3B-Instruct,53c422529269cbdcde1ba39d8f27bfe0e9ea6ca48d2adfdc908e071c79938c91,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-Woman_U0C0D0UGS1_U0C0D0UGS1-U0C0D0UGS1-enrollFor-HumanResourceManagement-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,e023c3edd687a15afdd1c1f85f8ccae8d384514997b6f45401a92859d7ba0179,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6579,FS,GPT-5 mini,e1486e507625b49044dc56b2f0415f91b8a72a5f4d62bc26cd8fa9b0d28dc01f,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,a9f4be24af75e443c366ae7675d172122f768580299b4202485d31a9e59d6d00,1hop-Woman_U0C0D0UGS1_U0C0D0UGS1-U0C0D0UGS1-enrollFor-HumanResourceManagement-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6579,FS,Gemini 2.5 Flash-Lite,e1486e507625b49044dc56b2f0415f91b8a72a5f4d62bc26cd8fa9b0d28dc01f,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-Woman_U0C0D0UGS1_U0C0D0UGS1-U0C0D0UGS1-enrollFor-HumanResourceManagement-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6579,FS,Qwen3-30B-A3B-Instruct,e1486e507625b49044dc56b2f0415f91b8a72a5f4d62bc26cd8fa9b0d28dc01f,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-Woman_U0C0D0UGS1_U0C0D0UGS1-U0C0D0UGS1-enrollFor-HumanResourceManagement-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6584,NL,GPT-5 mini,0327e9df76fc0582306b6ed0a1be100c0feb0fbc36bbcbe055661c612e2bbd48,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,3690789ab7964b10f91ac06a8d82111e8bf28d666e687280336bd980dcb9d5f1,1hop-Woman_U0C0D0UGS1_U0C0D0UGS1-U0C0D0UGS1-takesCourse-U0C0D0UGC12-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6584,NL,Gemini 2.5 Flash-Lite,0327e9df76fc0582306b6ed0a1be100c0feb0fbc36bbcbe055661c612e2bbd48,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-Woman_U0C0D0UGS1_U0C0D0UGS1-U0C0D0UGS1-takesCourse-U0C0D0UGC12-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6584,NL,Qwen3-30B-A3B-Instruct,0327e9df76fc0582306b6ed0a1be100c0feb0fbc36bbcbe055661c612e2bbd48,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-Woman_U0C0D0UGS1_U0C0D0UGS1-U0C0D0UGS1-takesCourse-U0C0D0UGC12-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,e023c3edd687a15afdd1c1f85f8ccae8d384514997b6f45401a92859d7ba0179,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6584,FS,GPT-5 mini,56cb63d8abf220193030b0a9bf21422e1617ec1f71449b07891c735443948d1c,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,a9f4be24af75e443c366ae7675d172122f768580299b4202485d31a9e59d6d00,1hop-Woman_U0C0D0UGS1_U0C0D0UGS1-U0C0D0UGS1-takesCourse-U0C0D0UGC12-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6584,FS,Gemini 2.5 Flash-Lite,56cb63d8abf220193030b0a9bf21422e1617ec1f71449b07891c735443948d1c,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-Woman_U0C0D0UGS1_U0C0D0UGS1-U0C0D0UGS1-takesCourse-U0C0D0UGC12-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6584,FS,Qwen3-30B-A3B-Instruct,56cb63d8abf220193030b0a9bf21422e1617ec1f71449b07891c735443948d1c,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-Woman_U0C0D0UGS1_U0C0D0UGS1-U0C0D0UGS1-takesCourse-U0C0D0UGC12-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6586,NL,GPT-5 mini,df869e656ee451d825ec2e5863cc969e8009c9c099f67834826be8a9c3424952,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,3690789ab7964b10f91ac06a8d82111e8bf28d666e687280336bd980dcb9d5f1,1hop-Woman_U0C0D0UGS22_U0C0D0UGS22-U0C0D0UGS22-enrollFor-U0C0D0UG-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6586,NL,Gemini 2.5 Flash-Lite,df869e656ee451d825ec2e5863cc969e8009c9c099f67834826be8a9c3424952,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-Woman_U0C0D0UGS22_U0C0D0UGS22-U0C0D0UGS22-enrollFor-U0C0D0UG-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6586,NL,Qwen3-30B-A3B-Instruct,df869e656ee451d825ec2e5863cc969e8009c9c099f67834826be8a9c3424952,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-Woman_U0C0D0UGS22_U0C0D0UGS22-U0C0D0UGS22-enrollFor-U0C0D0UG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,e023c3edd687a15afdd1c1f85f8ccae8d384514997b6f45401a92859d7ba0179,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6586,FS,GPT-5 mini,8dc242c061828da40a84f1f7e717d98da3efcd40b9b698742f04adcc2e09ba5f,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,a9f4be24af75e443c366ae7675d172122f768580299b4202485d31a9e59d6d00,1hop-Woman_U0C0D0UGS22_U0C0D0UGS22-U0C0D0UGS22-enrollFor-U0C0D0UG-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6586,FS,Gemini 2.5 Flash-Lite,8dc242c061828da40a84f1f7e717d98da3efcd40b9b698742f04adcc2e09ba5f,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-Woman_U0C0D0UGS22_U0C0D0UGS22-U0C0D0UGS22-enrollFor-U0C0D0UG-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6586,FS,Qwen3-30B-A3B-Instruct,8dc242c061828da40a84f1f7e717d98da3efcd40b9b698742f04adcc2e09ba5f,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-Woman_U0C0D0UGS22_U0C0D0UGS22-U0C0D0UGS22-enrollFor-U0C0D0UG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6587,NL,GPT-5 mini,878fc401c92e1d7e4b3e30c472e2b3bc3146023c5a4caae1f6b7a26ba295f55b,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,3690789ab7964b10f91ac06a8d82111e8bf28d666e687280336bd980dcb9d5f1,1hop-Woman_U0C0D0UGS27_U0C0D0UGS27-U0C0D0UGS27-enrollIn-HumanResourceManagement-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6587,NL,Gemini 2.5 Flash-Lite,878fc401c92e1d7e4b3e30c472e2b3bc3146023c5a4caae1f6b7a26ba295f55b,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-Woman_U0C0D0UGS27_U0C0D0UGS27-U0C0D0UGS27-enrollIn-HumanResourceManagement-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6587,NL,Qwen3-30B-A3B-Instruct,878fc401c92e1d7e4b3e30c472e2b3bc3146023c5a4caae1f6b7a26ba295f55b,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-Woman_U0C0D0UGS27_U0C0D0UGS27-U0C0D0UGS27-enrollIn-HumanResourceManagement-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,fdb303306721db8b2b1243363d991f5b7346ac2e9c1cde1d278c1289d3f837fb,TRUE,0.95,requested_schema_conformant,exact model and exact evaluated input hash
6587,FS,GPT-5 mini,6343297c5a0e302745c6fb5dea0cea1143440114ef968450c5a318de4d4b55cc,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,a9f4be24af75e443c366ae7675d172122f768580299b4202485d31a9e59d6d00,1hop-Woman_U0C0D0UGS27_U0C0D0UGS27-U0C0D0UGS27-enrollIn-HumanResourceManagement-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6587,FS,Gemini 2.5 Flash-Lite,6343297c5a0e302745c6fb5dea0cea1143440114ef968450c5a318de4d4b55cc,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-Woman_U0C0D0UGS27_U0C0D0UGS27-U0C0D0UGS27-enrollIn-HumanResourceManagement-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6587,FS,Qwen3-30B-A3B-Instruct,6343297c5a0e302745c6fb5dea0cea1143440114ef968450c5a318de4d4b55cc,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-Woman_U0C0D0UGS27_U0C0D0UGS27-U0C0D0UGS27-enrollIn-HumanResourceManagement-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6600,NL,GPT-5 mini,01780b323e37edcc69c0bf704a842f64462c020ba097db0484d0b8d335b8507b,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,3690789ab7964b10f91ac06a8d82111e8bf28d666e687280336bd980dcb9d5f1,1hop-Woman_U0C0D0UGS4_U0C0D0UGS4-U0C0D0UGS4-enrollIn-U0C0D0-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6600,NL,Gemini 2.5 Flash-Lite,01780b323e37edcc69c0bf704a842f64462c020ba097db0484d0b8d335b8507b,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-Woman_U0C0D0UGS4_U0C0D0UGS4-U0C0D0UGS4-enrollIn-U0C0D0-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6600,NL,Qwen3-30B-A3B-Instruct,01780b323e37edcc69c0bf704a842f64462c020ba097db0484d0b8d335b8507b,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-Woman_U0C0D0UGS4_U0C0D0UGS4-U0C0D0UGS4-enrollIn-U0C0D0-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,e023c3edd687a15afdd1c1f85f8ccae8d384514997b6f45401a92859d7ba0179,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6600,FS,GPT-5 mini,165a35ff42dd194c41835b94e07665924e2f04a6f802b254861920fce5fb7edc,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,a9f4be24af75e443c366ae7675d172122f768580299b4202485d31a9e59d6d00,1hop-Woman_U0C0D0UGS4_U0C0D0UGS4-U0C0D0UGS4-enrollIn-U0C0D0-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6600,FS,Gemini 2.5 Flash-Lite,165a35ff42dd194c41835b94e07665924e2f04a6f802b254861920fce5fb7edc,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-Woman_U0C0D0UGS4_U0C0D0UGS4-U0C0D0UGS4-enrollIn-U0C0D0-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6600,FS,Qwen3-30B-A3B-Instruct,165a35ff42dd194c41835b94e07665924e2f04a6f802b254861920fce5fb7edc,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-Woman_U0C0D0UGS4_U0C0D0UGS4-U0C0D0UGS4-enrollIn-U0C0D0-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6602,NL,GPT-5 mini,1af498e6e00090fa518600340e4bd784b651042cd677c3029001966ce3e962c7,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,3690789ab7964b10f91ac06a8d82111e8bf28d666e687280336bd980dcb9d5f1,1hop-Woman_U0C0D0UGS4_U0C0D0UGS4-U0C0D0UGS4-isStudentOf-U0C0D0-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6602,NL,Gemini 2.5 Flash-Lite,1af498e6e00090fa518600340e4bd784b651042cd677c3029001966ce3e962c7,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-Woman_U0C0D0UGS4_U0C0D0UGS4-U0C0D0UGS4-isStudentOf-U0C0D0-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6602,NL,Qwen3-30B-A3B-Instruct,1af498e6e00090fa518600340e4bd784b651042cd677c3029001966ce3e962c7,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-Woman_U0C0D0UGS4_U0C0D0UGS4-U0C0D0UGS4-isStudentOf-U0C0D0-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,e023c3edd687a15afdd1c1f85f8ccae8d384514997b6f45401a92859d7ba0179,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6602,FS,GPT-5 mini,aae4c4d336197a87ed9be4688b5fa3f11e033d72750d300cda75fc9f3a6d697f,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,a9f4be24af75e443c366ae7675d172122f768580299b4202485d31a9e59d6d00,1hop-Woman_U0C0D0UGS4_U0C0D0UGS4-U0C0D0UGS4-isStudentOf-U0C0D0-BIN,openai_gpt_5_mini_2025_08_07_response,db1a57e53e00b874475e127ba274e094c7a25d60ffe2cf0115141b0e8dec1935,FALSE,0.86,requested_schema_conformant,exact model and exact evaluated input hash
6602,FS,Gemini 2.5 Flash-Lite,aae4c4d336197a87ed9be4688b5fa3f11e033d72750d300cda75fc9f3a6d697f,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-Woman_U0C0D0UGS4_U0C0D0UGS4-U0C0D0UGS4-isStudentOf-U0C0D0-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6602,FS,Qwen3-30B-A3B-Instruct,aae4c4d336197a87ed9be4688b5fa3f11e033d72750d300cda75fc9f3a6d697f,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-Woman_U0C0D0UGS4_U0C0D0UGS4-U0C0D0UGS4-isStudentOf-U0C0D0-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6607,NL,GPT-5 mini,1edd2c5bf8eb592fd397c0abaad957f4e8b90e7f75c09fbc21cea2316d762fdc,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,3690789ab7964b10f91ac06a8d82111e8bf28d666e687280336bd980dcb9d5f1,1hop-Woman_U0C0D1UGS0_U0C0D1UGS0-U0C0D1UGS0-isAdvisedBy-PublicRelationsManagement-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,3c7ee0cf300d458d023ea3cf5c3e35fe97d16ac3bb4802581e6304fd65c42a28,FALSE,0.9,requested_schema_conformant,exact model and exact evaluated input hash
6607,NL,Gemini 2.5 Flash-Lite,1edd2c5bf8eb592fd397c0abaad957f4e8b90e7f75c09fbc21cea2316d762fdc,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-Woman_U0C0D1UGS0_U0C0D1UGS0-U0C0D1UGS0-isAdvisedBy-PublicRelationsManagement-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6607,NL,Qwen3-30B-A3B-Instruct,1edd2c5bf8eb592fd397c0abaad957f4e8b90e7f75c09fbc21cea2316d762fdc,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-Woman_U0C0D1UGS0_U0C0D1UGS0-U0C0D1UGS0-isAdvisedBy-PublicRelationsManagement-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,7eeb827fad386e54e5e37b38fc196bd477c93b6e45e55a3fb55b8766da5f276c,FALSE,0.95,requested_schema_conformant,exact model and exact evaluated input hash
6607,FS,GPT-5 mini,804cfc1947ffd229de8891e8669199601ff2946bdcd29bbd5343c2ee731b33a8,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,a9f4be24af75e443c366ae7675d172122f768580299b4202485d31a9e59d6d00,1hop-Woman_U0C0D1UGS0_U0C0D1UGS0-U0C0D1UGS0-isAdvisedBy-PublicRelationsManagement-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6607,FS,Gemini 2.5 Flash-Lite,804cfc1947ffd229de8891e8669199601ff2946bdcd29bbd5343c2ee731b33a8,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-Woman_U0C0D1UGS0_U0C0D1UGS0-U0C0D1UGS0-isAdvisedBy-PublicRelationsManagement-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
