ontology_scope,scope_rationale,entity_uri,entity_roles,candidate_normalized_label,final_nl_label,collision_resolved
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Fiorentina_149,individual,Fiorentina,Fiorentina 149 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Fiorentina_156,individual,Fiorentina,Fiorentina 156 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Fiorentina_222,individual,Fiorentina,Fiorentina 222 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Fiorentina_232,individual,Fiorentina,Fiorentina 232 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Fiorentina_234,individual,Fiorentina,Fiorentina 234 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Fiorentina_241,individual,Fiorentina,Fiorentina 241 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Fiorentina_84,individual,Fiorentina,Fiorentina 84 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Fiorentina_99,individual,Fiorentina,Fiorentina 99,true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourCheesesTopping_dynamic_1,individual,Four Cheeses Topping Dynamic,Four Cheeses Topping Dynamic 1 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourSeasons_127,individual,Four Seasons,Four Seasons 127 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourSeasons_146,individual,Four Seasons,Four Seasons 146 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourSeasons_171,individual,Four Seasons,Four Seasons 171 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourSeasons_174,individual,Four Seasons,Four Seasons 174 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourSeasons_182,individual,Four Seasons,Four Seasons 182 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourSeasons_188,individual,Four Seasons,Four Seasons 188 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourSeasons_190,individual,Four Seasons,Four Seasons 190 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourSeasons_233,individual,Four Seasons,Four Seasons 233 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourSeasons_235,individual,Four Seasons,Four Seasons 235 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourSeasons_56,individual,Four Seasons,Four Seasons 56 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourSeasons_62,individual,Four Seasons,Four Seasons 62 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourSeasons_88,individual,Four Seasons,Four Seasons 88 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourSeasons_89,individual,Four Seasons,Four Seasons 89 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourSeasons_9,individual,Four Seasons,Four Seasons 9 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FourSeasons_90,individual,Four Seasons,Four Seasons 90 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FruttiDiMare_114,individual,Frutti Di Mare,Frutti Di Mare 114 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FruttiDiMare_128,individual,Frutti Di Mare,Frutti Di Mare 128 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FruttiDiMare_160,individual,Frutti Di Mare,Frutti Di Mare 160 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FruttiDiMare_163,individual,Frutti Di Mare,Frutti Di Mare 163 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FruttiDiMare_207,individual,Frutti Di Mare,Frutti Di Mare 207 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FruttiDiMare_214,individual,Frutti Di Mare,Frutti Di Mare 214 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FruttiDiMare_240,individual,Frutti Di Mare,Frutti Di Mare 240 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FruttiDiMare_244,individual,Frutti Di Mare,Frutti Di Mare 244 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FruttiDiMare_26,individual,Frutti Di Mare,Frutti Di Mare 26 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FruttiDiMare_28,individual,Frutti Di Mare,Frutti Di Mare 28,true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FruttiDiMare_32,individual,Frutti Di Mare,Frutti Di Mare 32 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FruttiDiMare_37,individual,Frutti Di Mare,Frutti Di Mare 37 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/FruttiDiMare_38,individual,Frutti Di Mare,Frutti Di Mare 38 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/GarlicTopping_dynamic_1,individual,Garlic Topping Dynamic,Garlic Topping Dynamic 1 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Giardiniera_118,individual,Giardiniera,Giardiniera 118 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Giardiniera_175,individual,Giardiniera,Giardiniera 175 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Giardiniera_176,individual,Giardiniera,Giardiniera 176 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Giardiniera_206,individual,Giardiniera,Giardiniera 206 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Giardiniera_226,individual,Giardiniera,Giardiniera 226 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Giardiniera_4,individual,Giardiniera,Giardiniera 4 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Giardiniera_48,individual,Giardiniera,Giardiniera 48,true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/GoatsCheeseTopping_dynamic_1,individual,Goats Cheese Topping Dynamic,Goats Cheese Topping Dynamic 1 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/GorgonzolaTopping_dynamic_1,individual,Gorgonzola Topping Dynamic,Gorgonzola Topping Dynamic 1 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/GreenPepperTopping_dynamic_1,individual,Green Pepper Topping Dynamic,Green Pepper Topping Dynamic 1 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/HamTopping_dynamic_1,individual,Ham Topping Dynamic,Ham Topping Dynamic 1 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/HotGreenPepperTopping_dynamic_1,individual,Hot Green Pepper Topping Dynamic,Hot Green Pepper Topping Dynamic 1 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/HotSpicedBeefTopping_dynamic_1,individual,Hot Spiced Beef Topping Dynamic,Hot Spiced Beef Topping Dynamic 1 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/JalapenoPepperTopping_dynamic_1,individual,Jalapeno Pepper Topping Dynamic,Jalapeno Pepper Topping Dynamic,false
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/LaReine_123,individual,La Reine,La Reine 123 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/LaReine_15,individual,La Reine,La Reine 15 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/LaReine_184,individual,La Reine,La Reine 184 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/LaReine_209,individual,La Reine,La Reine 209,true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/LaReine_217,individual,La Reine,La Reine 217 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/LaReine_230,individual,La Reine,La Reine 230 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/LaReine_231,individual,La Reine,La Reine 231 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/LaReine_246,individual,La Reine,La Reine 246 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/LaReine_49,individual,La Reine,La Reine 49 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/LaReine_59,individual,La Reine,La Reine 59 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/LaReine_71,individual,La Reine,La Reine 71,true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/LeekTopping_dynamic_1,individual,Leek Topping Dynamic,Leek Topping Dynamic 1 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Margherita_12,individual,Margherita,Margherita 12 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Margherita_144,individual,Margherita,Margherita 144 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Margherita_150,individual,Margherita,Margherita 150 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Margherita_192,individual,Margherita,Margherita 192 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Margherita_29,individual,Margherita,Margherita 29 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Margherita_31,individual,Margherita,Margherita 31 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Margherita_73,individual,Margherita,Margherita 73 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Margherita_77,individual,Margherita,Margherita 77 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Margherita_97,individual,Margherita,Margherita 97 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/MixedSeafoodTopping_dynamic_1,individual,Mixed Seafood Topping Dynamic,Mixed Seafood Topping Dynamic 1 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/MozzarellaTopping_dynamic_1,individual,Mozzarella Topping Dynamic,Mozzarella Topping Dynamic 1 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/MushroomTopping_dynamic_1,individual,Mushroom Topping Dynamic,Mushroom Topping Dynamic 1 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Mushroom_1,individual,Mushroom,Mushroom 1 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Mushroom_103,individual,Mushroom,Mushroom 103 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Mushroom_124,individual,Mushroom,Mushroom 124 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Mushroom_152,individual,Mushroom,Mushroom 152 (Pizza),true
Pizza250,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.co-ode.org/ontologies/pizza/Mushroom_170,individual,Mushroom,Mushroom 170 (Pizza),true
