task_id,semantic_key,dataset,hop,task,representation,model,model_id,api_provider,credential_source,input_hash,configuration_hash,status,requested_provider,requested_provider_name,canary
7517,sem-v1.1-9cf02df6077059edfe72b5209e49dc0d071ff61a8d959755a15ebea7e0ae2bad,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,a77bbc3f04a9d9896ad762e477b5dfe44cc2c3a42fca9cc518f6e0c016053752,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7517,sem-v1.1-9cf02df6077059edfe72b5209e49dc0d071ff61a8d959755a15ebea7e0ae2bad,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,c6750b0d3f01d0b3e6ae5a54d0d1aa9562a612e8327954e5c052d692bd39aaaf,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7518,sem-v1.1-0ca639c6d902b1ef0ebd2591f28496646a19dc0516903a54579828778ae6f806,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ea825fdfe25ff5497e478b453d154eab7232241953ffc0aa27d87a7a381e8df6,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7518,sem-v1.1-0ca639c6d902b1ef0ebd2591f28496646a19dc0516903a54579828778ae6f806,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,7c6e96d91646f29cea771248e26aadd26df7b399e80227afcbb6938948f266c5,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7518,sem-v1.1-0ca639c6d902b1ef0ebd2591f28496646a19dc0516903a54579828778ae6f806,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,bfb2231c90b476bba7db80e125a72f782b145164cf88f69d334f1536e528e33d,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7519,sem-v1.1-a1be24db88a4908aa724fb6a5d143a7323ed551fae0c2f6f7d296d5a5a68dbbc,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,d51870460f06aa1e33cd954d0dd04523e65b0fae41749e9f67ef3591d5a96308,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7519,sem-v1.1-a1be24db88a4908aa724fb6a5d143a7323ed551fae0c2f6f7d296d5a5a68dbbc,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,d836fa351af2c134d5463fdcced10352c4cc9d1cd3bf0d67e9aa7378dfb0aa98,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7519,sem-v1.1-a1be24db88a4908aa724fb6a5d143a7323ed551fae0c2f6f7d296d5a5a68dbbc,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,2f62ee490e16de62bd8f49891dd3a1a0d2966365bc6715b44dc82249650f52bc,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7520,sem-v1.1-e6fddb31b1d0b80025aedc261490895002b309177c29c73ec6bf04ab9fa6afd9,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,b3a0543c0f7cb77d4cc0e33203a2c7784e583dbf0414320cbca48dc77cc4b72a,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7520,sem-v1.1-e6fddb31b1d0b80025aedc261490895002b309177c29c73ec6bf04ab9fa6afd9,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,f9f0cb2294f3b88ac8cc27bd894252e92e0ed3cf642a56d906a01ed294f8cc53,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7520,sem-v1.1-e6fddb31b1d0b80025aedc261490895002b309177c29c73ec6bf04ab9fa6afd9,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,b054cc380e2237052df8f91521c408d6d588b98a6879b87fa2bc1ab14f177152,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7521,sem-v1.1-0bcdb034c6600a09813091a28df9456f31e5918fab8d626f7f30b8ae8eac9195,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,9124eb9288fdb32458d50124ba9e38913601a8bbd4e9168f7899d2b61f97e3fa,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7521,sem-v1.1-0bcdb034c6600a09813091a28df9456f31e5918fab8d626f7f30b8ae8eac9195,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,46d81ba7feda6818773e3f60dbf8f2c39a8cee65e8175c3e2f0d540ad5ff9b6a,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7521,sem-v1.1-0bcdb034c6600a09813091a28df9456f31e5918fab8d626f7f30b8ae8eac9195,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,0fbe0189d5bd1abdf77ec93e5a55ce21bf76645e2b5ce50cd8d55e540baf02f4,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7522,sem-v1.1-0c2328fbba894be2671af2d227c4c4aec8f43b9844793a58160bafaefe7e09b8,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,52411cd808c2857c2d504afd929252052c1ef82588ac5b751cdde9b264811185,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7522,sem-v1.1-0c2328fbba894be2671af2d227c4c4aec8f43b9844793a58160bafaefe7e09b8,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,f73e415a58f9c52d8aba23a3369ffd99a0eba77875b374e93b378d3b08f04dac,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7522,sem-v1.1-0c2328fbba894be2671af2d227c4c4aec8f43b9844793a58160bafaefe7e09b8,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,38f05e3b4962709fdd8d495d24c0d80031b624d2cf475d3a390eb2ddeb7995d2,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7523,sem-v1.1-234f4195fd16f0c9ae56394c8845fc6d84d27317698a29511246c97d6b2e9d69,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,a3a68ecf9341e561533653a3ae4fbda2cdb7fbcfde1bb5bd6b3a77411c1aab4a,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7523,sem-v1.1-234f4195fd16f0c9ae56394c8845fc6d84d27317698a29511246c97d6b2e9d69,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,c4235edd4bca9a1186bf2eefd48f05cdfa3b3f039f86fa686857184484ecedee,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7523,sem-v1.1-234f4195fd16f0c9ae56394c8845fc6d84d27317698a29511246c97d6b2e9d69,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,63c9214d657f9e4d9b22b22472924665f57c7d23440e85443759779e96149362,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7524,sem-v1.1-eb5ef9e8c8c383373b85f86b05820e09f8588ec4ecbaf0c58a388986e7893676,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,184b9ff2d7ece313275db6940573fb318f56e71546852bb2a791b26fb0a6bc8a,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7524,sem-v1.1-eb5ef9e8c8c383373b85f86b05820e09f8588ec4ecbaf0c58a388986e7893676,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,fdb0afdd2e2a9e5350d849a1189afdc0168de29080f1ed9a7f1cf8f33f18ff2c,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7524,sem-v1.1-eb5ef9e8c8c383373b85f86b05820e09f8588ec4ecbaf0c58a388986e7893676,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,633bd7820cb082b0cd1b213c1872fb1e60f778f4a7da4255c3a28921421a0e25,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7525,sem-v1.1-feb2a2dfc2acd3c1a40a317800232a13aa7bf298c4dceb66ba6b005ab1251908,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,8250d1852185fd6f41719b6ee64efac1b3c8ae3938341837a2961edc99e60557,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7525,sem-v1.1-feb2a2dfc2acd3c1a40a317800232a13aa7bf298c4dceb66ba6b005ab1251908,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,0464b04f8540aa6c73920b731fcef4db5358622a9a251562d7faa6f549af7a15,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7525,sem-v1.1-feb2a2dfc2acd3c1a40a317800232a13aa7bf298c4dceb66ba6b005ab1251908,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,a4bd1a0bd1ea99cbbd4a0eb86afb4c99e85b12d2346b37fe0933cd1d74185ad4,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7526,sem-v1.1-1359b1d91188f7c61fd1301e873a8c517c4cb1b8e28c9803fcba622436f16b0c,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,d1d047dd0fb30cb25f5a30b31a1d31ad88ebf91876d5d208a8ff4fdf65f2fd76,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7526,sem-v1.1-1359b1d91188f7c61fd1301e873a8c517c4cb1b8e28c9803fcba622436f16b0c,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,b8d6065a5a5d7eca1837cf2a41a3d47f23fa6b1f2f075154faf52d6c86d12422,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7526,sem-v1.1-1359b1d91188f7c61fd1301e873a8c517c4cb1b8e28c9803fcba622436f16b0c,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,87c4ee0f63fc1dc7d6e671068346506be78eb9b6281391a25643bdfd5a5f8d5f,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7527,sem-v1.1-a9c845001a78ea97204eb4978356b2c19ef0408b28962df7c998f82cabc49484,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,6046fa6cc67cb4ac16ce3abdc5166c3dd5442542197cd4f3dd6e50b9f58bdc2f,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7527,sem-v1.1-a9c845001a78ea97204eb4978356b2c19ef0408b28962df7c998f82cabc49484,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,68c2fc83e356dcea9d48a973770c1d63e4263a851a4f9a5668e26918b4565aa1,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7527,sem-v1.1-a9c845001a78ea97204eb4978356b2c19ef0408b28962df7c998f82cabc49484,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,666f0867b401873ad28237c8265f987722147de704087952f71c85d017ef03cf,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7528,sem-v1.1-be3a57361bbc015d734145f50b142a536d50e1e10c9dc73c45cb0ce841328a68,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,243aa9525fe6296d28a7aa0de2b198602a29d4935467c953d3108d160e7ee743,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7528,sem-v1.1-be3a57361bbc015d734145f50b142a536d50e1e10c9dc73c45cb0ce841328a68,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,a6b63cfe90c3870ead3eee94f46ef7bbee30e7898d8f347ae3d516501d9093c0,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7528,sem-v1.1-be3a57361bbc015d734145f50b142a536d50e1e10c9dc73c45cb0ce841328a68,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,b0ce9b961998c91623bbf9d726da7fb654d31fc60f17d98c0fe54d5adf565ad8,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7529,sem-v1.1-3304aef3b979b6f6da4c225729dc335026257442ef6099b674594522c5a779e1,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,48a53f39160c2eaec3597b1b47110dece12cdadf95b042e11d09dae1d50708a8,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7529,sem-v1.1-3304aef3b979b6f6da4c225729dc335026257442ef6099b674594522c5a779e1,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,cdf691f139d3666a5e4fbdcf4c133a381b41a621f85b153768fc4f3b5ebd4527,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7529,sem-v1.1-3304aef3b979b6f6da4c225729dc335026257442ef6099b674594522c5a779e1,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,5c84b6ed52d982974b41d3612adc13d923784084c8e7514d9415d669dda89de8,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7530,sem-v1.1-e366c9aa7117c4eebf2aa1f6df1ba6fa7686a98d839f040df6c5253e2a3f6bb6,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,892808e48bc3a06828f89262452c3b35b7a7f1e9487fb3d211808109c52226b1,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7530,sem-v1.1-e366c9aa7117c4eebf2aa1f6df1ba6fa7686a98d839f040df6c5253e2a3f6bb6,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,01da30b64e7806a28d428277a57f26fa857c3ff34a1f2f1c4ee0dd82bdd783cd,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7530,sem-v1.1-e366c9aa7117c4eebf2aa1f6df1ba6fa7686a98d839f040df6c5253e2a3f6bb6,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,8f3cf31a9f039f84ec3df8c00aa4bd60407db1e3aae23be516af11b98c84e185,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7531,sem-v1.1-2ab0f11877a11199767b58f6487740deae3a85ff02f45d6d0ddeb521af22507e,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,2e31063573084969ed943a81d1cd79d971529db7285b88f16cc5f7aac248bd4b,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7531,sem-v1.1-2ab0f11877a11199767b58f6487740deae3a85ff02f45d6d0ddeb521af22507e,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,2ce78f7fc2f1f87f4c7d4c7542c093ca2cfb1a417d334dba008670c1058db10c,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7531,sem-v1.1-2ab0f11877a11199767b58f6487740deae3a85ff02f45d6d0ddeb521af22507e,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,68ea7944f1a27443c5d8f0b9426270f1b000735c98404a4faae1f4e1ffa61243,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7532,sem-v1.1-f2b603e14c0bc4f1eafb4f53134d12d90b5782ab35c3204da0250b45eb04dcfc,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,0c83edcfcafee5a36bae2d941e39ea1e73c51e7c2e301c4f3668b95940543ef9,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7532,sem-v1.1-f2b603e14c0bc4f1eafb4f53134d12d90b5782ab35c3204da0250b45eb04dcfc,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,1e3359bb7028381dd5928b7a6b31f4f12f67d5ecedee3d019d84640ec457542d,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7532,sem-v1.1-f2b603e14c0bc4f1eafb4f53134d12d90b5782ab35c3204da0250b45eb04dcfc,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ab9657ec4603ae62bb7e673763e5cc8ecbb13558f249b05ab56723d20a822108,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7533,sem-v1.1-6a029b5fca64037f61635924f0302439f7f60b52d273a5081aa250308f61ee09,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ebcf2391cef246222b692e7c2657ae59474cee91427a37216e4d89e5d36248ca,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7533,sem-v1.1-6a029b5fca64037f61635924f0302439f7f60b52d273a5081aa250308f61ee09,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,871e8ff6e40d103d43b69c85b5650d55306068d0210f9d17a006138cd07b43d3,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7533,sem-v1.1-6a029b5fca64037f61635924f0302439f7f60b52d273a5081aa250308f61ee09,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,714676ae194a1644c7ce038b85b8c4f861a124ec4863ec772b7c21b176ca0d95,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7534,sem-v1.1-5d8f3486edbaa086d954223d1882ef65a21e0292068dfcc0fcac8db9652bf636,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,678202af0122cecadd454598a0017caf32883c380938b4880c8323c18cafa255,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7534,sem-v1.1-5d8f3486edbaa086d954223d1882ef65a21e0292068dfcc0fcac8db9652bf636,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,85ca1c5e13dfa4523b1d9676b56968784800f112f692f1be2e367eccc9cd0eb4,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7534,sem-v1.1-5d8f3486edbaa086d954223d1882ef65a21e0292068dfcc0fcac8db9652bf636,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,307228c75861e796b3dec37e77c68a773d2c88829a5530e9102a5184643bd497,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7535,sem-v1.1-6e01a4bc2161760200fbdf5e9f5b04c7781a75445ff5ac8281ff8da219ef99f0,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,82b44fc121ab33ba23c72486e1b8c70b844dc2d4d2b1a921f1f040409f828670,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7535,sem-v1.1-6e01a4bc2161760200fbdf5e9f5b04c7781a75445ff5ac8281ff8da219ef99f0,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,adbcaf488ed5b0b8b2d1bd84e91ac909739e4327b3c7d46c1069ab74f76d7762,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7535,sem-v1.1-6e01a4bc2161760200fbdf5e9f5b04c7781a75445ff5ac8281ff8da219ef99f0,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,f58b44d634bf328bf23dacd08fd9e8b71001f41b44aecdb6f53a96c1517b20db,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7536,sem-v1.1-ed8672eea3f739bea5e442097b6efbe4523b42fa17c0d2f53ddf76c9558bcc27,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,99e777e1a1d8430b02a4e16d2de34fb0b89a7484840095f38b24cfa088f1b3a5,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7536,sem-v1.1-ed8672eea3f739bea5e442097b6efbe4523b42fa17c0d2f53ddf76c9558bcc27,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,1ba67211b4d7aed755f1f33e54ecd89b161bafffe3eabe10d6d646025f6b3cd1,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7536,sem-v1.1-ed8672eea3f739bea5e442097b6efbe4523b42fa17c0d2f53ddf76c9558bcc27,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,f65571bb6b77dcef2d3ef84284d5ae9b3317f3a806a5908d5ffc6caf6abf0235,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
