Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Min Tag Length,Max Tag Length,Task ID temp,Bin_Size of ontology ABox,Bin_Min Tag Length,strata,split
1hop-Thing_jane_archer_jane_archer-jane_archer-isChildOf-MC,Thing_jane_archer,173,4,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#jane_archer> <http://www.example.com/genealogy.owl#isChildOf> ?x },isChildOf,elizabeth_clamper_1760; william_archer_1764,3,3,1hop-Thing_jane_archer_jane_archer-jane_archer-isChildOf,1.0,1.0,1.0_1.0,train
1hop-Thing_jane_archer_william_archer_1764-william_archer_1764-isFatherOf-BIN,Thing_jane_archer,173,4,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_archer_1764> <http://www.example.com/genealogy.owl#isFatherOf> <http://www.example.com/genealogy.owl#jane_archer> },isFatherOf,TRUE,1,3,1hop-Thing_jane_archer_william_archer_1764-william_archer_1764-isFatherOf,1.0,,1.0_nan,train
1hop-Thing_jane_archer_william_archer_1764-william_archer_1764-isParentOf-BIN,Thing_jane_archer,173,4,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_archer_1764> <http://www.example.com/genealogy.owl#isParentOf> <http://www.example.com/genealogy.owl#jane_archer> },isParentOf,TRUE,3,3,1hop-Thing_jane_archer_william_archer_1764-william_archer_1764-isParentOf,1.0,1.0,1.0_1.0,train
1hop-Thing_jane_blake_1784_jane_blake_1784-jane_blake_1784-isPartnerIn-BIN,Thing_jane_blake_1784,173,3,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#jane_blake_1784> <http://www.example.com/genealogy.owl#isPartnerIn> <http://www.example.com/genealogy.owl#m137> },isPartnerIn,TRUE,3,3,1hop-Thing_jane_blake_1784_jane_blake_1784-jane_blake_1784-isPartnerIn,0.0,1.0,0.0_1.0,train
1hop-Thing_jane_taylor_m171-m171-rdf:type-BIN,Thing_jane_taylor,173,2,Membership,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#m171> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Marriage> },rdf:type,TRUE,2,5,1hop-Thing_jane_taylor_m171-m171-rdf:type,,0.0,nan_0.0,train
1hop-Thing_jane_taylor_m171-m171-rdf:type-MC,Thing_jane_taylor,173,2,Membership,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#m171> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x },rdf:type,DomainEntity; Marriage,2,5,1hop-Thing_jane_taylor_m171-m171-rdf:type,,0.0,nan_0.0,train
1hop-Thing_jane_taylor_m171-m171-rdf:type-BIN,Thing_jane_taylor,173,2,Membership,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#m171> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#DomainEntity> },rdf:type,TRUE,3,3,1hop-Thing_jane_taylor_m171-m171-rdf:type,,1.0,nan_1.0,train
1hop-Thing_jane_taylor_m171-m171-rdf:type-MC,Thing_jane_taylor,173,2,Membership,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#m171> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x },rdf:type,DomainEntity; Marriage,3,3,1hop-Thing_jane_taylor_m171-m171-rdf:type,,1.0,nan_1.0,train
1hop-Thing_jeremiah_jacobs_jeremiah_jacobs-jeremiah_jacobs-isPartnerIn-BIN,Thing_jeremiah_jacobs,173,3,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#jeremiah_jacobs> <http://www.example.com/genealogy.owl#isPartnerIn> <http://www.example.com/genealogy.owl#m137> },isPartnerIn,TRUE,3,3,1hop-Thing_jeremiah_jacobs_jeremiah_jacobs-jeremiah_jacobs-isPartnerIn,0.0,1.0,0.0_1.0,train
1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf-BIN,Thing_john_archer_1804,173,14,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_archer_1764> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#john_archer_1804> },isAncestorOf,TRUE,3,3,1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf,11.0,1.0,11.0_1.0,train
1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf-MC,Thing_john_archer_1804,173,14,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#william_archer_1764> <http://www.example.com/genealogy.owl#isAncestorOf> ?x },isAncestorOf,christopher_archer_1849; dorothy_archer_1845; elizabeth_archer_1843; james_archer_1840; jane_archer_1837; john_archer_1804; john_archer_1835; mary_archer_1850; thomas_archer_1849; william_archer_1832,3,3,1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf,11.0,1.0,11.0_1.0,train
1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf-BIN,Thing_john_archer_1804,173,14,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_archer_1764> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#elizabeth_archer_1843> },isAncestorOf,TRUE,3,3,1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf,11.0,1.0,11.0_1.0,train
1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf-BIN,Thing_john_archer_1804,173,14,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_archer_1764> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#william_archer_1832> },isAncestorOf,TRUE,3,3,1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf,11.0,1.0,11.0_1.0,train
1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf-BIN,Thing_john_archer_1804,173,14,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_archer_1764> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#john_archer_1835> },isAncestorOf,TRUE,3,3,1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf,11.0,1.0,11.0_1.0,train
1hop-Thing_john_archer_1804_m144-m144-hasMalePartner-BIN,Thing_john_archer_1804,173,14,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#m144> <http://www.example.com/genealogy.owl#hasMalePartner> <http://www.example.com/genealogy.owl#john_archer_1804> },hasMalePartner,TRUE,1,3,1hop-Thing_john_archer_1804_m144-m144-hasMalePartner,11.0,,11.0_nan,train
1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf-BIN,Thing_john_archer_1804,173,14,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_archer_1764> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#mary_archer_1850> },isAncestorOf,TRUE,3,3,1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf,11.0,1.0,11.0_1.0,train
1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf-BIN,Thing_john_archer_1804,173,14,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_archer_1764> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#christopher_archer_1849> },isAncestorOf,TRUE,3,3,1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf,11.0,1.0,11.0_1.0,train
1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf-BIN,Thing_john_archer_1804,173,14,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_archer_1764> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#jane_archer_1837> },isAncestorOf,TRUE,3,3,1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf,11.0,1.0,11.0_1.0,train
1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf-BIN,Thing_john_archer_1804,173,14,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_archer_1764> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#james_archer_1840> },isAncestorOf,TRUE,3,3,1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf,11.0,1.0,11.0_1.0,train
1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf-BIN,Thing_john_archer_1804,173,14,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_archer_1764> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#dorothy_archer_1845> },isAncestorOf,TRUE,3,3,1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf,11.0,1.0,11.0_1.0,train
1hop-Thing_john_archer_1804_william_archer_1832-william_archer_1832-hasFather-BIN,Thing_john_archer_1804,173,14,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_archer_1832> <http://www.example.com/genealogy.owl#hasFather> <http://www.example.com/genealogy.owl#john_archer_1804> },hasFather,TRUE,3,3,1hop-Thing_john_archer_1804_william_archer_1832-william_archer_1832-hasFather,11.0,1.0,11.0_1.0,train
1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf-BIN,Thing_john_archer_1804,173,14,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_archer_1764> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#thomas_archer_1849> },isAncestorOf,TRUE,3,3,1hop-Thing_john_archer_1804_william_archer_1764-william_archer_1764-isAncestorOf,11.0,1.0,11.0_1.0,train
1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation-BIN,Thing_john_archer_1835,173,15,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_english_archer> },hasRelation,TRUE,3,3,1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation,12.0,1.0,12.0_1.0,train
1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation-MC,Thing_john_archer_1835,173,15,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> ?x },hasRelation,dorothy_archer_1845; elizabeth_gray_1810; ellen_archer_1875; james_alexander_archer_1882; james_archer_1887; jane_archer_1837; john_archer_1804; john_archer_1835; john_english_archer; lily_archer_1880; mary_archer_1885; thomas_archer_1868,3,3,1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation,12.0,1.0,12.0_1.0,train
1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation-BIN,Thing_john_archer_1835,173,15,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#elizabeth_gray_1810> },hasRelation,TRUE,3,3,1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation,12.0,1.0,12.0_1.0,train
1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation-BIN,Thing_john_archer_1835,173,15,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#lily_archer_1880> },hasRelation,TRUE,3,3,1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation,12.0,1.0,12.0_1.0,train
1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation-BIN,Thing_john_archer_1835,173,15,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_archer_1835> },hasRelation,TRUE,3,3,1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation,12.0,1.0,12.0_1.0,train
1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation-BIN,Thing_john_archer_1835,173,15,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_archer_1804> },hasRelation,TRUE,3,3,1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation,12.0,1.0,12.0_1.0,train
1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation-BIN,Thing_john_archer_1835,173,15,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mary_archer_1885> },hasRelation,TRUE,3,3,1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation,12.0,1.0,12.0_1.0,train
1hop-Thing_john_archer_1835_james_alexander_archer_1882-james_alexander_archer_1882-hasAncestor-BIN,Thing_john_archer_1835,173,15,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_alexander_archer_1882> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#john_archer_1804> },hasAncestor,TRUE,3,4,1hop-Thing_john_archer_1835_james_alexander_archer_1882-james_alexander_archer_1882-hasAncestor,12.0,1.0,12.0_1.0,train
1hop-Thing_john_archer_1835_james_alexander_archer_1882-james_alexander_archer_1882-hasAncestor-MC,Thing_john_archer_1835,173,15,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#james_alexander_archer_1882> <http://www.example.com/genealogy.owl#hasAncestor> ?x },hasAncestor,elizabeth_gray_1810; john_archer_1804; john_archer_1835,3,4,1hop-Thing_john_archer_1835_james_alexander_archer_1882-james_alexander_archer_1882-hasAncestor,12.0,1.0,12.0_1.0,train
1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation-BIN,Thing_john_archer_1835,173,15,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#jane_archer_1837> },hasRelation,TRUE,3,3,1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation,12.0,1.0,12.0_1.0,train
1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation-BIN,Thing_john_archer_1835,173,15,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#ellen_archer_1875> },hasRelation,TRUE,3,3,1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation,12.0,1.0,12.0_1.0,train
1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation-BIN,Thing_john_archer_1835,173,15,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#thomas_archer_1868> },hasRelation,TRUE,3,3,1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation,12.0,1.0,12.0_1.0,train
1hop-Thing_john_archer_1835_james_alexander_archer_1882-james_alexander_archer_1882-hasAncestor-BIN,Thing_john_archer_1835,173,15,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_alexander_archer_1882> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#elizabeth_gray_1810> },hasAncestor,TRUE,3,4,1hop-Thing_john_archer_1835_james_alexander_archer_1882-james_alexander_archer_1882-hasAncestor,12.0,1.0,12.0_1.0,train
1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation-BIN,Thing_john_archer_1835,173,15,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_archer_1887> },hasRelation,TRUE,3,3,1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation,12.0,1.0,12.0_1.0,train
1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation-BIN,Thing_john_archer_1835,173,15,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_alexander_archer_1882> },hasRelation,TRUE,3,3,1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation,12.0,1.0,12.0_1.0,train
1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation-BIN,Thing_john_archer_1835,173,15,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#dorothy_archer_1845> },hasRelation,TRUE,3,3,1hop-Thing_john_archer_1835_john_english_archer-john_english_archer-hasRelation,12.0,1.0,12.0_1.0,train
1hop-Thing_john_bright_1930_ian_bright_1959-ian_bright_1959-hasAncestor-BIN,Thing_john_bright_1930,173,10,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#ian_bright_1959> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#william_george_bright_1901> },hasAncestor,TRUE,3,4,1hop-Thing_john_bright_1930_ian_bright_1959-ian_bright_1959-hasAncestor,7.0,1.0,7.0_1.0,train
1hop-Thing_john_bright_1930_ian_bright_1959-ian_bright_1959-hasAncestor-MC,Thing_john_bright_1930,173,10,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#ian_bright_1959> <http://www.example.com/genealogy.owl#hasAncestor> ?x },hasAncestor,iris_ellen_archer_1906; john_bright_1930; william_george_bright_1901,3,4,1hop-Thing_john_bright_1930_ian_bright_1959-ian_bright_1959-hasAncestor,7.0,1.0,7.0_1.0,train
1hop-Thing_john_bright_1930_ian_bright_1959-ian_bright_1959-hasAncestor-BIN,Thing_john_bright_1930,173,10,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#ian_bright_1959> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#iris_ellen_archer_1906> },hasAncestor,TRUE,3,4,1hop-Thing_john_bright_1930_ian_bright_1959-ian_bright_1959-hasAncestor,7.0,1.0,7.0_1.0,train
1hop-Thing_john_bright_1930_john_bright_1930-john_bright_1930-isMalePartnerIn-BIN,Thing_john_bright_1930,173,10,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_bright_1930> <http://www.example.com/genealogy.owl#isMalePartnerIn> <http://www.example.com/genealogy.owl#m133> },isMalePartnerIn,TRUE,1,3,1hop-Thing_john_bright_1930_john_bright_1930-john_bright_1930-isMalePartnerIn,7.0,,7.0_nan,train
1hop-Thing_john_bright_1930_john_bright_1930-john_bright_1930-isPartnerIn-BIN,Thing_john_bright_1930,173,10,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_bright_1930> <http://www.example.com/genealogy.owl#isPartnerIn> <http://www.example.com/genealogy.owl#m133> },isPartnerIn,TRUE,3,3,1hop-Thing_john_bright_1930_john_bright_1930-john_bright_1930-isPartnerIn,7.0,1.0,7.0_1.0,train
1hop-Thing_john_bright_1930_mark_bright_1956-mark_bright_1956-hasFather-BIN,Thing_john_bright_1930,173,10,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mark_bright_1956> <http://www.example.com/genealogy.owl#hasFather> <http://www.example.com/genealogy.owl#john_bright_1930> },hasFather,TRUE,3,3,1hop-Thing_john_bright_1930_mark_bright_1956-mark_bright_1956-hasFather,7.0,1.0,7.0_1.0,train
